Turn,Completed Tasks,Tasks/Turn
100,159,1.59
200,311,1.555
300,449,1.4966666666666666
400,589,1.4725
500,733,1.466
600,898,1.4966666666666666
700,1042,1.4885714285714287
800,1201,1.50125
900,1349,1.498888888888889
1000,1487,1.487
1100,1635,1.4863636363636363
1200,1777,1.4808333333333332
1300,1923,1.4792307692307691
1400,2060,1.4714285714285715
1500,2188,1.4586666666666666
1600,2339,1.461875
1700,2482,1.46
1800,2619,1.455
1900,2750,1.4473684210526316
2000,2896,1.448
2100,3054,1.4542857142857142
2200,3184,1.4472727272727273
2300,3341,1.452608695652174
2400,3487,1.4529166666666666
2500,3634,1.4536
2600,3791,1.458076923076923
2700,3934,1.4570370370370371
2800,4081,1.4575
2900,4211,1.4520689655172414
3000,4366,1.4553333333333334
3100,4498,1.4509677419354838
3200,4638,1.449375
3300,4766,1.4442424242424243
3400,4908,1.443529411764706
3500,5056,1.4445714285714286
3600,5218,1.4494444444444445
3700,5375,1.4527027027027026
3800,5500,1.4473684210526316
3900,5662,1.4517948717948719
4000,5807,1.45175
4100,5945,1.45
4200,6094,1.450952380952381
4300,6241,1.4513953488372093
4400,6389,1.4520454545454546
4500,6566,1.459111111111111
4600,6692,1.4547826086956521
4700,6822,1.4514893617021276
4800,6959,1.4497916666666666
4900,7104,1.449795918367347
5000,7267,1.4534
5100,7409,1.4527450980392156
5200,7556,1.4530769230769232
5300,7682,1.449433962264151
5400,7821,1.4483333333333333
5500,7955,1.4463636363636363
5600,8105,1.4473214285714286
5700,8239,1.445438596491228
5800,8366,1.4424137931034482
5900,8514,1.4430508474576271
6000,8665,1.4441666666666666
6100,8797,1.4421311475409837
6200,8925,1.439516129032258
6300,9069,1.4395238095238094
6400,9208,1.43875
6500,9336,1.4363076923076923
6600,9464,1.4339393939393938
6700,9626,1.4367164179104477
6800,9779,1.4380882352941176
6900,9918,1.4373913043478261
7000,10071,1.4387142857142856
7100,10221,1.4395774647887325
7200,10365,1.4395833333333334
7300,10519,1.440958904109589
7400,10668,1.4416216216216216
7500,10833,1.4444
7600,10972,1.4436842105263157
7700,11106,1.4423376623376623
7800,11256,1.4430769230769231
7900,11407,1.4439240506329114
8000,11543,1.442875
8100,11697,1.444074074074074
8200,11855,1.4457317073170732
8300,12003,1.446144578313253
8400,12147,1.4460714285714287
8500,12290,1.4458823529411764
8600,12434,1.445813953488372
8700,12573,1.4451724137931035
8800,12707,1.4439772727272728
8900,12851,1.4439325842696629
9000,12995,1.443888888888889
9100,13144,1.4443956043956043
9200,13294,1.445
9300,13423,1.4433333333333334
9400,13553,1.4418085106382978
9500,13695,1.441578947368421
9600,13833,1.4409375
9700,13968,1.44
9800,14123,1.4411224489795917
9900,14270,1.4414141414141415
10000,14410,1.441
10100,14544,1.44
10200,14680,1.4392156862745098
10300,14812,1.4380582524271845
10400,14955,1.4379807692307693
10500,15082,1.4363809523809523
10600,15238,1.4375471698113207
10700,15371,1.4365420560747664
10800,15514,1.4364814814814815
10900,15675,1.438073394495413
11000,15834,1.4394545454545455
11100,15974,1.439099099099099
11200,16123,1.4395535714285714
11300,16269,1.4397345132743362
11400,16412,1.4396491228070176
11500,16574,1.4412173913043478
