Turn,Completed Tasks,Tasks/Turn
100,385,3.85
200,733,3.665
300,1098,3.66
400,1438,3.595
500,1764,3.528
600,2123,3.5383333333333336
700,2454,3.505714285714286
800,2790,3.4875
900,3123,3.47
1000,3455,3.455
1100,3809,3.462727272727273
1200,4145,3.4541666666666666
1300,4463,3.433076923076923
1400,4811,3.4364285714285714
1500,5159,3.4393333333333334
1600,5508,3.4425
1700,5813,3.4194117647058824
1800,6147,3.415
1900,6474,3.4073684210526314
2000,6814,3.407
2100,7162,3.4104761904761904
2200,7488,3.403636363636364
2300,7830,3.4043478260869566
2400,8172,3.405
2500,8532,3.4128
2600,8870,3.4115384615384614
2700,9209,3.410740740740741
2800,9539,3.4067857142857143
2900,9881,3.407241379310345
3000,10202,3.4006666666666665
3100,10539,3.399677419354839
3200,10881,3.4003125
3300,11212,3.3975757575757575
3400,11520,3.388235294117647
3500,11856,3.3874285714285715
3600,12186,3.385
3700,12523,3.3845945945945948
3800,12885,3.3907894736842104
3900,13245,3.396153846153846
4000,13550,3.3875
4100,13872,3.3834146341463414
4200,14201,3.381190476190476
4300,14556,3.3851162790697673
4400,14904,3.387272727272727
4500,15257,3.3904444444444444
4600,15621,3.3958695652173914
4700,15962,3.3961702127659574
4800,16286,3.392916666666667
4900,16620,3.3918367346938774
5000,16955,3.391
5100,17322,3.396470588235294
5200,17656,3.3953846153846152
5300,18016,3.399245283018868
5400,18376,3.4029629629629627
5500,18718,3.4032727272727272
5600,19025,3.3973214285714284
5700,19367,3.397719298245614
5800,19698,3.3962068965517243
5900,20030,3.3949152542372882
6000,20388,3.398
6100,20693,3.3922950819672133
6200,21039,3.3933870967741937
6300,21380,3.3936507936507936
6400,21721,3.39390625
6500,22064,3.3944615384615386
6600,22392,3.3927272727272726
6700,22716,3.39044776119403
6800,23039,3.3880882352941177
6900,23396,3.3907246376811595
7000,23739,3.3912857142857145
7100,24061,3.3888732394366197
7200,24408,3.39
7300,24767,3.392739726027397
7400,25123,3.395
7500,25464,3.3952
7600,25794,3.3939473684210526
7700,26153,3.3964935064935067
7800,26491,3.3962820512820513
7900,26838,3.3972151898734175
8000,27176,3.397
8100,27502,3.3953086419753085
8200,27841,3.395243902439024
