Turn,Completed Tasks,Tasks/Turn
100,500,5.0
200,1000,5.0
300,1500,5.0
400,2000,5.0
500,2500,5.0
600,3000,5.0
700,3357,4.795714285714285
800,3357,4.19625
900,3357,3.73
1000,3357,3.357
1100,3357,3.0518181818181818
1200,3357,2.7975
1300,3357,2.582307692307692
1400,3357,2.3978571428571427
1500,3357,2.238
1600,3357,2.098125
1700,3357,1.974705882352941
1800,3357,1.865
1900,3357,1.766842105263158
2000,3357,1.6785
2100,3357,1.5985714285714285
2200,3357,1.5259090909090909
2300,3357,1.4595652173913043
2400,3357,1.39875
2500,3357,1.3428
2600,3357,1.291153846153846
2700,3357,1.2433333333333334
2800,3357,1.1989285714285713
2900,3357,1.1575862068965517
3000,3357,1.119
3100,3357,1.0829032258064517
3200,3357,1.0490625
3300,3357,1.0172727272727273
3400,3357,0.9873529411764705
3500,3357,0.9591428571428572
3600,3357,0.9325
3700,3357,0.9072972972972972
3800,3357,0.883421052631579
3900,3357,0.8607692307692307
4000,3357,0.83925
4100,3357,0.818780487804878
4200,3357,0.7992857142857143
4300,3357,0.7806976744186046
4400,3357,0.7629545454545454
4500,3357,0.746
4600,3357,0.7297826086956521
4700,3357,0.7142553191489361
4800,3357,0.699375
4900,3357,0.6851020408163265
5000,3357,0.6714
5100,3357,0.658235294117647
5200,3357,0.645576923076923
5300,3357,0.6333962264150943
5400,3357,0.6216666666666667
5500,3357,0.6103636363636363
5600,3357,0.5994642857142857
5700,3357,0.5889473684210527
5800,3357,0.5787931034482758
5900,3357,0.5689830508474576
6000,3357,0.5595
6100,3357,0.550327868852459
6200,3357,0.5414516129032259
6300,3357,0.5328571428571428
6400,3357,0.52453125
6500,3357,0.5164615384615384
6600,3357,0.5086363636363637
6700,3357,0.501044776119403
6800,3357,0.49367647058823527
6900,3357,0.4865217391304348
7000,3357,0.4795714285714286
7100,3357,0.47281690140845073
7200,3357,0.46625
7300,3357,0.45986301369863014
7400,3357,0.4536486486486486
7500,3357,0.4476
7600,3357,0.4417105263157895
7700,3357,0.43597402597402596
7800,3357,0.43038461538461537
7900,3357,0.4249367088607595
8000,3357,0.419625
8100,3357,0.41444444444444445
8200,3357,0.409390243902439
8300,3357,0.4044578313253012
8400,3357,0.39964285714285713
8500,3357,0.39494117647058824
8600,3357,0.3903488372093023
8700,3357,0.3858620689655172
8800,3357,0.3814772727272727
8900,3357,0.37719101123595505
9000,3357,0.373
9100,3357,0.3689010989010989
9200,3357,0.3648913043478261
9300,3357,0.36096774193548387
9400,3357,0.35712765957446807
9500,3357,0.35336842105263155
9600,3357,0.3496875
9700,3357,0.3460824742268041
9800,3357,0.34255102040816326
9900,3357,0.3390909090909091
10000,3357,0.3357
10100,3357,0.3323762376237624
10200,3357,0.3291176470588235
10300,3357,0.3259223300970874
10400,3357,0.3227884615384615
10500,3357,0.31971428571428573
10600,3357,0.31669811320754715
10700,3357,0.31373831775700933
10800,3357,0.31083333333333335
10900,3357,0.3079816513761468
11000,3357,0.30518181818181817
11100,3357,0.30243243243243245
11200,3357,0.29973214285714284
11300,3357,0.2970796460176991
11400,3357,0.29447368421052633
11500,3357,0.29191304347826086
11600,3357,0.2893965517241379
11700,3357,0.28692307692307695
11800,3357,0.2844915254237288
11900,3357,0.2821008403361345
12000,3357,0.27975
12100,3357,0.27743801652892564
12200,3357,0.2751639344262295
12300,3357,0.2729268292682927
12400,3357,0.2707258064516129
12500,3357,0.26856
12600,3357,0.2664285714285714
12700,3357,0.26433070866141734
12800,3357,0.262265625
12900,3357,0.2602325581395349
13000,3357,0.2582307692307692
13100,3357,0.25625954198473283
13200,3357,0.25431818181818183
13300,3357,0.25240601503759397
13400,3357,0.2505223880597015
13500,3357,0.24866666666666667
13600,3357,0.24683823529411764
13700,3357,0.24503649635036495
13800,3357,0.2432608695652174
13900,3357,0.24151079136690648
14000,3357,0.2397857142857143
14100,3357,0.23808510638297872
14200,3357,0.23640845070422536
14300,3357,0.23475524475524476
14400,3357,0.233125
14500,3357,0.23151724137931035
14600,3357,0.22993150684931507
14700,3357,0.2283673469387755
14800,3357,0.2268243243243243
14900,3357,0.2253020134228188
15000,3357,0.2238
15100,3357,0.222317880794702
15200,3357,0.22085526315789475
15300,3357,0.21941176470588236
15400,3357,0.21798701298701298
15500,3357,0.21658064516129033
15600,3357,0.21519230769230768
15700,3357,0.2138216560509554
15800,3357,0.21246835443037976
15900,3357,0.2111320754716981
16000,3357,0.2098125
16100,3357,0.20850931677018633
16200,3357,0.20722222222222222
16300,3357,0.20595092024539877
16400,3357,0.2046951219512195
16500,3357,0.20345454545454544
16600,3357,0.2022289156626506
16700,3357,0.2010179640718563
16800,3357,0.19982142857142857
16900,3357,0.19863905325443787
17000,3357,0.19747058823529412
17100,3357,0.19631578947368422
17200,3357,0.19517441860465115
17300,3357,0.19404624277456647
17400,3357,0.1929310344827586
17500,3357,0.19182857142857143
17600,3357,0.19073863636363636
17700,3357,0.18966101694915255
17800,3357,0.18859550561797753
17900,3357,0.18754189944134078
18000,3357,0.1865
18100,3357,0.18546961325966851
18200,3357,0.18445054945054945
18300,3357,0.18344262295081967
18400,3357,0.18244565217391304
18500,3357,0.18145945945945946
18600,3357,0.18048387096774193
18700,3357,0.1795187165775401
18800,3357,0.17856382978723404
18900,3357,0.17761904761904762
19000,3357,0.17668421052631578
19100,3357,0.17575916230366492
19200,3357,0.17484375
19300,3357,0.1739378238341969
19400,3357,0.17304123711340205
19500,3357,0.17215384615384616
19600,3357,0.17127551020408163
19700,3357,0.17040609137055837
19800,3357,0.16954545454545455
19900,3357,0.16869346733668342
20000,3357,0.16785
20100,3357,0.16701492537313434
20200,3357,0.1661881188118812
20300,3357,0.16536945812807882
20400,3357,0.16455882352941176
20500,3357,0.16375609756097562
20600,3357,0.1629611650485437
20700,3357,0.16217391304347825
20800,3357,0.16139423076923076
20900,3357,0.160622009569378
21000,3357,0.15985714285714286
21100,3357,0.15909952606635072
21200,3357,0.15834905660377357
21300,3357,0.1576056338028169
21400,3357,0.15686915887850467
21500,3357,0.15613953488372093
21600,3357,0.15541666666666668
21700,3357,0.1547004608294931
21800,3357,0.1539908256880734
21900,3357,0.1532876712328767
22000,3357,0.15259090909090908
22100,3357,0.15190045248868778
22200,3357,0.15121621621621623
22300,3357,0.15053811659192826
22400,3357,0.14986607142857142
22500,3357,0.1492
22600,3357,0.14853982300884955
22700,3357,0.14788546255506607
22800,3357,0.14723684210526317
22900,3357,0.1465938864628821
23000,3357,0.14595652173913043
23100,3357,0.14532467532467533
23200,3357,0.14469827586206896
23300,3357,0.14407725321888412
23400,3357,0.14346153846153847
23500,3357,0.14285106382978724
23600,3357,0.1422457627118644
23700,3357,0.14164556962025315
23800,3357,0.14105042016806724
23900,3357,0.1404602510460251
24000,3357,0.139875
24100,3357,0.13929460580912864
24200,3357,0.13871900826446282
24300,3357,0.13814814814814816
24400,3357,0.13758196721311475
24500,3357,0.1370204081632653
24600,3357,0.13646341463414635
24700,3357,0.13591093117408906
24800,3357,0.13536290322580646
24900,3357,0.13481927710843372
25000,3357,0.13428
25100,3357,0.13374501992031873
25200,3357,0.1332142857142857
25300,3357,0.13268774703557312
25400,3357,0.13216535433070867
25500,3357,0.13164705882352942
25600,3357,0.1311328125
25700,3357,0.1306225680933852
25800,3357,0.13011627906976744
25900,3357,0.1296138996138996
26000,3357,0.1291153846153846
26100,3357,0.12862068965517243
26200,3357,0.12812977099236642
26300,3357,0.1276425855513308
26400,3357,0.12715909090909092
26500,3357,0.12667924528301885
26600,3357,0.12620300751879698
26700,3357,0.1257303370786517
26800,3357,0.12526119402985075
26900,3357,0.12479553903345725
27000,3357,0.12433333333333334
27100,3357,0.12387453874538745
27200,3357,0.12341911764705882
27300,3357,0.12296703296703297
27400,3357,0.12251824817518248
27500,3357,0.12207272727272728
27600,3357,0.1216304347826087
27700,3357,0.12119133574007221
27800,3357,0.12075539568345324
27900,3357,0.12032258064516128
28000,3357,0.11989285714285715
28100,3357,0.11946619217081851
28200,3357,0.11904255319148936
28300,3357,0.11862190812720848
28400,3357,0.11820422535211268
28500,3357,0.11778947368421053
28600,3357,0.11737762237762238
28700,3357,0.11696864111498258
28800,3357,0.1165625
28900,3357,0.11615916955017301
29000,3357,0.11575862068965517
29100,3357,0.11536082474226804
29200,3357,0.11496575342465754
29300,3357,0.11457337883959044
29400,3357,0.11418367346938775
29500,3357,0.11379661016949152
29600,3357,0.11341216216216216
29700,3357,0.11303030303030304
29800,3357,0.1126510067114094
29900,3357,0.11227424749163879
30000,3357,0.1119
30100,3357,0.11152823920265781
30200,3357,0.111158940397351
30300,3357,0.1107920792079208
30400,3357,0.11042763157894737
30500,3357,0.11006557377049181
30600,3357,0.10970588235294118
30700,3357,0.1093485342019544
30800,3357,0.10899350649350649
30900,3357,0.10864077669902912
31000,3357,0.10829032258064517
