Turn,Completed Tasks,Tasks/Turn
100,328,3.28
200,636,3.18
300,940,3.1333333333333333
400,1253,3.1325
500,1560,3.12
600,1860,3.1
700,2168,3.097142857142857
800,2475,3.09375
900,2788,3.097777777777778
1000,3087,3.087
1100,3379,3.071818181818182
1200,3696,3.08
1300,4014,3.0876923076923077
1400,4319,3.085
1500,4634,3.0893333333333333
1600,4938,3.08625
1700,5249,3.0876470588235296
1800,5559,3.0883333333333334
1900,5853,3.0805263157894736
2000,6138,3.069
2100,6448,3.0704761904761906
2200,6760,3.0727272727272728
2300,7078,3.077391304347826
2400,7372,3.0716666666666668
2500,7660,3.064
2600,7956,3.06
2700,8253,3.0566666666666666
2800,8556,3.0557142857142856
2900,8868,3.057931034482759
3000,9177,3.059
3100,9494,3.0625806451612902
3200,9799,3.0621875
3300,10100,3.0606060606060606
3400,10408,3.061176470588235
3500,10718,3.0622857142857143
3600,11031,3.0641666666666665
3700,11328,3.0616216216216214
3800,11619,3.0576315789473685
3900,11916,3.0553846153846154
4000,12231,3.05775
4100,12529,3.055853658536585
4200,12838,3.0566666666666666
4300,13151,3.0583720930232556
4400,13449,3.056590909090909
4500,13759,3.0575555555555556
4600,14060,3.0565217391304347
4700,14360,3.0553191489361704
4800,14660,3.0541666666666667
4900,14975,3.056122448979592
5000,15275,3.055
5100,15580,3.0549019607843135
5200,15875,3.0528846153846154
5300,16178,3.0524528301886793
5400,16480,3.051851851851852
5500,16796,3.053818181818182
5600,17118,3.056785714285714
5700,17440,3.0596491228070177
5800,17746,3.0596551724137933
5900,18053,3.059830508474576
6000,18359,3.059833333333333
6100,18672,3.060983606557377
6200,18977,3.0608064516129034
6300,19288,3.0615873015873016
6400,19596,3.061875
6500,19899,3.0613846153846156
6600,20198,3.0603030303030305
6700,20512,3.0614925373134327
6800,20798,3.058529411764706
6900,21096,3.057391304347826
7000,21408,3.0582857142857143
7100,21720,3.0591549295774647
7200,22019,3.0581944444444447
7300,22335,3.0595890410958906
7400,22635,3.0587837837837837
7500,22940,3.058666666666667
7600,23260,3.0605263157894735
7700,23553,3.0588311688311687
7800,23857,3.0585897435897436
7900,24178,3.060506329113924
8000,24499,3.062375
8100,24799,3.061604938271605
8200,25114,3.062682926829268
8300,25418,3.0624096385542168
8400,25713,3.0610714285714287
8500,26014,3.0604705882352943
8600,26327,3.061279069767442
8700,26618,3.0595402298850574
8800,26933,3.060568181818182
8900,27217,3.0580898876404494
9000,27508,3.0564444444444443
9100,27809,3.055934065934066
9200,28134,3.0580434782608696
9300,28439,3.057956989247312
9400,28736,3.0570212765957447
9500,29049,3.0577894736842106
9600,29376,3.06
9700,29656,3.057319587628866
9800,29955,3.0566326530612247
9900,30255,3.056060606060606
10000,30569,3.0569
10100,30876,3.057029702970297
10200,31187,3.057549019607843
10300,31472,3.055533980582524
10400,31759,3.05375
10500,32059,3.053238095238095
10600,32356,3.0524528301886793
10700,32658,3.0521495327102803
10800,32959,3.051759259259259
10900,33278,3.0530275229357797
11000,33580,3.0527272727272727
11100,33893,3.0534234234234234
11200,34186,3.0523214285714286
11300,34494,3.052566371681416
11400,34815,3.0539473684210527
11500,35118,3.0537391304347827
11600,35419,3.053362068965517
11700,35737,3.0544444444444445
11800,36037,3.0539830508474575
11900,36349,3.0545378151260505
12000,36650,3.0541666666666667
12100,36974,3.055702479338843
12200,37273,3.0551639344262296
12300,37578,3.0551219512195122
12400,37892,3.055806451612903
12500,38187,3.05496
12600,38492,3.054920634920635
12700,38779,3.053464566929134
12800,39097,3.054453125
12900,39397,3.054031007751938
13000,39696,3.0535384615384618
13100,40014,3.054503816793893
13200,40329,3.0552272727272727
13300,40639,3.055563909774436
13400,40937,3.055
13500,41249,3.0554814814814817
13600,41547,3.054926470588235
13700,41853,3.054963503649635
13800,42140,3.053623188405797
13900,42448,3.053812949640288
14000,42756,3.054
14100,43055,3.0535460992907804
14200,43352,3.052957746478873
14300,43657,3.052937062937063
14400,43959,3.0527083333333334
14500,44289,3.054413793103448
14600,44595,3.0544520547945204
14700,44890,3.0537414965986396
14800,45194,3.0536486486486485
14900,45499,3.0536241610738255
15000,45789,3.0526
15100,46115,3.053973509933775
15200,46413,3.053486842105263
15300,46700,3.052287581699346
15400,47020,3.053246753246753
15500,47335,3.0538709677419353
15600,47635,3.053525641025641
15700,47938,3.053375796178344
15800,48238,3.0530379746835443
15900,48546,3.0532075471698112
16000,48857,3.0535625
16100,49159,3.0533540372670807
16200,49469,3.053641975308642
16300,49780,3.05398773006135
16400,50078,3.053536585365854
16500,50379,3.053272727272727
16600,50679,3.0529518072289155
16700,50979,3.052634730538922
16800,51280,3.052380952380952
16900,51576,3.0518343195266273
