Turn,Completed Tasks,Tasks/Turn
100,500,5.0
200,1000,5.0
300,1477,4.923333333333333
400,1956,4.89
500,2439,4.878
600,2957,4.928333333333334
700,3428,4.897142857142857
800,3894,4.8675
900,4379,4.865555555555556
1000,4860,4.86
1100,5359,4.871818181818182
1200,5833,4.860833333333333
1300,6354,4.887692307692308
1400,6816,4.868571428571428
1500,7319,4.879333333333333
1600,7800,4.875
1700,8280,4.870588235294117
1800,8777,4.876111111111111
1900,9277,4.882631578947368
2000,9740,4.87
2100,10237,4.874761904761905
2200,10720,4.872727272727273
2300,11216,4.8765217391304345
2400,11680,4.866666666666666
2500,12180,4.872
2600,12658,4.868461538461538
2700,13130,4.862962962962963
2800,13615,4.8625
2900,14120,4.86896551724138
3000,14633,4.877666666666666
3100,15114,4.8754838709677415
3200,15600,4.875
3300,16079,4.872424242424242
3400,16580,4.876470588235295
3500,17087,4.882
3600,17594,4.887222222222222
3700,18080,4.886486486486486
3800,18578,4.888947368421053
3900,19058,4.886666666666667
4000,19528,4.882
4100,20018,4.882439024390244
4200,20500,4.880952380952381
4300,20976,4.878139534883721
4400,21456,4.876363636363636
4500,21916,4.870222222222222
4600,22417,4.873260869565217
4700,22900,4.872340425531915
4800,23394,4.87375
4900,23874,4.872244897959184
5000,24337,4.8674
5100,24840,4.870588235294117
5200,25319,4.869038461538461
5300,25780,4.8641509433962264
5400,26294,4.869259259259259
5500,26787,4.870363636363637
5600,27249,4.865892857142857
5700,27726,4.864210526315789
5800,28208,4.863448275862069
5900,28700,4.864406779661017
6000,29196,4.866
6100,29687,4.86672131147541
6200,30200,4.870967741935484
6300,30700,4.873015873015873
6400,31219,4.87796875
6500,31679,4.873692307692307
6600,32160,4.872727272727273
6700,32659,4.874477611940298
6800,33118,4.870294117647059
6900,33592,4.868405797101449
7000,34077,4.868142857142857
7100,34574,4.869577464788732
7200,35058,4.869166666666667
7300,35536,4.867945205479452
7400,36010,4.866216216216216
7500,36479,4.863866666666667
7600,36974,4.865
7700,37477,4.867142857142857
7800,37940,4.864102564102564
7900,38448,4.866835443037974
8000,38936,4.867
8100,39456,4.871111111111111
8200,39937,4.870365853658536
8300,40431,4.871204819277108
8400,40940,4.873809523809523
8500,41417,4.872588235294118
8600,41920,4.874418604651162
8700,42414,4.875172413793104
8800,42899,4.874886363636364
8900,43369,4.872921348314606
9000,43840,4.871111111111111
9100,44367,4.875494505494506
9200,44829,4.872717391304348
9300,45316,4.872688172043011
9400,45788,4.871063829787234
9500,46260,4.869473684210527
9600,46760,4.870833333333334
9700,47240,4.870103092783505
9800,47709,4.868265306122449
9900,48200,4.8686868686868685
10000,48708,4.8708
10100,49209,4.872178217821782
10200,49688,4.871372549019608
10300,50200,4.87378640776699
10400,50697,4.874711538461538
10500,51177,4.874
10600,51668,4.874339622641509
10700,52158,4.8745794392523365
10800,52633,4.873425925925926
10900,53095,4.871100917431193
11000,53574,4.870363636363637
11100,54067,4.870900900900901
11200,54569,4.8722321428571425
11300,55034,4.870265486725664
11400,55520,4.870175438596491
11500,56033,4.872434782608695
11600,56500,4.870689655172414
11700,56987,4.870683760683761
11800,57469,4.870254237288136
11900,57948,4.869579831932773
12000,58439,4.869916666666667
12100,58920,4.869421487603306
12200,59428,4.871147540983607
12300,59906,4.87040650406504
12400,60368,4.868387096774193
12500,60830,4.8664
12600,61319,4.866587301587302
12700,61817,4.86748031496063
12800,62300,4.8671875
12900,62760,4.865116279069768
13000,63288,4.868307692307693
13100,63777,4.868473282442748
13200,64257,4.867954545454546
13300,64747,4.868195488721804
13400,65289,4.872313432835821
13500,65759,4.871037037037037
13600,66260,4.872058823529412
13700,66758,4.872846715328468
13800,67233,4.87195652173913
13900,67758,4.874676258992806
14000,68240,4.8742857142857146
14100,68734,4.8747517730496455
14200,69240,4.876056338028169
14300,69700,4.874125874125874
14400,70176,4.873333333333333
14500,70656,4.872827586206896
14600,71138,4.872465753424658
14700,71618,4.871972789115646
14800,72095,4.871283783783784
14900,72560,4.869798657718121
15000,73059,4.8706
15100,73549,4.870794701986755
15200,74068,4.872894736842105
15300,74560,4.8732026143790845
15400,75060,4.874025974025974
15500,75537,4.873354838709678
15600,76018,4.872948717948718
15700,76460,4.8700636942675155
15800,76935,4.869303797468355
15900,77440,4.870440251572327
16000,77928,4.8705
16100,78408,4.870062111801242
16200,78891,4.869814814814815
16300,79357,4.868527607361963
16400,79848,4.868780487804878
16500,80357,4.870121212121212
16600,80815,4.868373493975904
16700,81297,4.868083832335329
16800,81789,4.868392857142857
16900,82277,4.868461538461538
17000,82755,4.867941176470588
17100,83240,4.867836257309942
17200,83738,4.868488372093023
17300,84200,4.867052023121388
17400,84675,4.866379310344827
17500,85147,4.865542857142857
17600,85640,4.865909090909091
17700,86148,4.867118644067797
17800,86617,4.866123595505618
17900,87069,4.864189944134078
18000,87557,4.864277777777778
18100,88028,4.863425414364641
18200,88500,4.862637362637362
18300,88994,4.863060109289617
18400,89500,4.864130434782608
18500,89998,4.864756756756757
18600,90477,4.864354838709677
18700,90968,4.864598930481283
18800,91437,4.863670212765958
18900,91953,4.865238095238095
19000,92454,4.866
19100,92940,4.865968586387434
19200,93430,4.866145833333333
19300,93896,4.865077720207254
19400,94378,4.864845360824742
19500,94869,4.8650769230769235
19600,95358,4.865204081632653
19700,95854,4.865685279187817
19800,96338,4.865555555555556
19900,96819,4.865276381909548
20000,97308,4.8654
20100,97788,4.865074626865671
20200,98279,4.865297029702971
20300,98718,4.86295566502463
20400,99216,4.863529411764706
20500,99699,4.863365853658537
20600,100188,4.8634951456310676
20700,100678,4.863671497584541
20800,101195,4.865144230769231
20900,101647,4.863492822966507
21000,102100,4.8619047619047615
21100,102587,4.8619431279620855
21200,103088,4.862641509433963
21300,103578,4.862816901408451
21400,104040,4.861682242990654
21500,104537,4.862186046511628
21600,105020,4.862037037037037
21700,105520,4.862672811059908
21800,106028,4.863669724770642
21900,106500,4.863013698630137
22000,106967,4.862136363636363
22100,107438,4.861447963800905
22200,107938,4.862072072072072
22300,108416,4.86170403587444
22400,108898,4.861517857142857
22500,109399,4.862177777777778
22600,109868,4.86141592920354
22700,110367,4.861982378854625
22800,110834,4.861140350877193
22900,111340,4.862008733624454
23000,111799,4.860826086956521
23100,112289,4.860995670995671
23200,112787,4.861508620689655
23300,113254,4.86068669527897
23400,113740,4.86068376068376
23500,114238,4.861191489361702
23600,114738,4.861779661016949
23700,115219,4.861561181434599
23800,115697,4.861218487394958
23900,116160,4.8602510460251045
24000,116668,4.861166666666667
24100,117148,4.860912863070539
24200,117654,4.861735537190083
24300,118140,4.8617283950617285
24400,118616,4.861311475409836
24500,119093,4.8609387755102045
24600,119568,4.860487804878049
24700,120040,4.859919028340081
24800,120534,4.860241935483871
24900,121039,4.861004016064257
25000,121528,4.86112
25100,122036,4.86199203187251
25200,122520,4.8619047619047615
25300,123036,4.863083003952569
25400,123520,4.862992125984252
25500,124009,4.863098039215687
25600,124492,4.86296875
25700,124976,4.862879377431907
25800,125420,4.86124031007752
25900,125898,4.860926640926641
26000,126378,4.860692307692307
26100,126899,4.862030651340996
26200,127400,4.862595419847328
26300,127880,4.862357414448669
26400,128336,4.861212121212121
26500,128836,4.861735849056604
26600,129317,4.861541353383458
26700,129815,4.861985018726592
26800,130298,4.861865671641791
26900,130819,4.863159851301115
27000,131309,4.863296296296296
27100,131800,4.863468634686347
27200,132295,4.863786764705883
27300,132774,4.8635164835164835
27400,133277,4.864124087591241
27500,133787,4.8649818181818185
27600,134280,4.8652173913043475
27700,134756,4.8648375451263535
27800,135235,4.864568345323741
27900,135695,4.863620071684588
28000,136167,4.863107142857143
28100,136658,4.863274021352313
28200,137158,4.863758865248227
28300,137660,4.864310954063604
28400,138172,4.865211267605634
28500,138677,4.865859649122807
28600,139176,4.866293706293706
28700,139675,4.866724738675958
28800,140168,4.866944444444444
28900,140654,4.8669204152249135
29000,141118,4.8661379310344826
29100,141599,4.86594501718213
29200,142087,4.865993150684932
29300,142560,4.865529010238908
29400,143040,4.865306122448979
29500,143540,4.865762711864407
29600,144054,4.866689189189189
29700,144537,4.8665656565656565
29800,145020,4.866442953020134
29900,145492,4.865953177257525
30000,145980,4.866
30100,146455,4.865614617940199
30200,146936,4.865430463576159
30300,147420,4.865346534653465
30400,147900,4.865131578947368
30500,148369,4.86455737704918
30600,148850,4.86437908496732
30700,149338,4.86442996742671
30800,149839,4.8649025974025975
30900,150316,4.864595469255663
31000,150829,4.865451612903226
31100,151316,4.8654662379421225
31200,151798,4.865320512820513
31300,152280,4.86517571884984
31400,152755,4.864808917197452
31500,153228,4.8643809523809525
31600,153688,4.863544303797468
31700,154189,4.864006309148265
31800,154680,4.8641509433962264
31900,155195,4.865047021943574
32000,155648,4.864
32100,156119,4.8635202492211835
32200,156597,4.8632608695652175
32300,157108,4.864024767801857
