Turn,Completed Tasks,Tasks/Turn
100,35,0.35
200,56,0.28
300,71,0.23666666666666666
400,98,0.245
500,119,0.238
600,145,0.24166666666666667
700,168,0.24
800,188,0.235
900,208,0.2311111111111111
1000,236,0.236
1100,258,0.23454545454545456
1200,279,0.2325
1300,298,0.22923076923076924
1400,319,0.22785714285714287
1500,345,0.23
1600,370,0.23125
1700,391,0.23
1800,411,0.22833333333333333
1900,435,0.22894736842105262
2000,456,0.228
2100,476,0.22666666666666666
2200,498,0.22636363636363635
2300,519,0.22565217391304349
2400,539,0.22458333333333333
2500,559,0.2236
2600,580,0.2230769230769231
2700,606,0.22444444444444445
2800,623,0.2225
2900,639,0.2203448275862069
3000,662,0.22066666666666668
3100,690,0.22258064516129034
3200,713,0.2228125
3300,737,0.22333333333333333
3400,755,0.22205882352941175
3500,779,0.22257142857142856
3600,797,0.22138888888888889
3700,815,0.22027027027027027
3800,841,0.22131578947368422
3900,859,0.22025641025641027
4000,878,0.2195
4100,899,0.21926829268292683
4200,925,0.22023809523809523
4300,949,0.22069767441860466
4400,968,0.22
4500,987,0.21933333333333332
4600,1014,0.22043478260869565
4700,1037,0.22063829787234043
4800,1058,0.22041666666666668
4900,1079,0.22020408163265306
5000,1103,0.2206
5100,1126,0.2207843137254902
5200,1149,0.22096153846153846
5300,1172,0.2211320754716981
5400,1190,0.22037037037037038
5500,1206,0.21927272727272729
5600,1226,0.21892857142857142
5700,1245,0.21842105263157896
5800,1272,0.2193103448275862
5900,1293,0.21915254237288134
6000,1317,0.2195
6100,1342,0.22
6200,1369,0.22080645161290322
6300,1394,0.22126984126984128
6400,1414,0.2209375
6500,1436,0.22092307692307692
6600,1456,0.2206060606060606
6700,1485,0.22164179104477613
6800,1509,0.22191176470588236
6900,1534,0.22231884057971016
7000,1557,0.22242857142857142
7100,1579,0.22239436619718309
7200,1607,0.22319444444444445
7300,1629,0.22315068493150686
7400,1653,0.22337837837837837
7500,1676,0.22346666666666667
7600,1698,0.22342105263157894
7700,1726,0.22415584415584416
7800,1747,0.22397435897435897
7900,1771,0.2241772151898734
8000,1788,0.2235
8100,1808,0.22320987654320987
8200,1833,0.22353658536585366
8300,1849,0.2227710843373494
8400,1873,0.22297619047619047
8500,1895,0.22294117647058823
8600,1913,0.22244186046511627
8700,1931,0.22195402298850575
8800,1950,0.2215909090909091
8900,1966,0.22089887640449438
9000,1986,0.22066666666666668
9100,2004,0.22021978021978023
9200,2025,0.22010869565217392
9300,2050,0.22043010752688172
9400,2071,0.22031914893617022
9500,2092,0.22021052631578947
9600,2114,0.22020833333333334
9700,2135,0.22010309278350515
9800,2157,0.22010204081632653
9900,2180,0.2202020202020202
10000,2199,0.2199
10100,2219,0.2197029702970297
10200,2241,0.21970588235294117
10300,2265,0.21990291262135922
10400,2289,0.22009615384615386
10500,2308,0.21980952380952382
10600,2333,0.22009433962264152
10700,2356,0.22018691588785047
10800,2377,0.2200925925925926
10900,2397,0.21990825688073395
11000,2419,0.21990909090909092
11100,2442,0.22
11200,2459,0.21955357142857143
11300,2487,0.22008849557522123
11400,2506,0.21982456140350878
11500,2531,0.22008695652173912
11600,2554,0.22017241379310346
11700,2576,0.22017094017094016
11800,2599,0.2202542372881356
11900,2624,0.22050420168067228
12000,2649,0.22075
12100,2670,0.2206611570247934
12200,2688,0.22032786885245903
12300,2713,0.22056910569105692
12400,2733,0.2204032258064516
12500,2750,0.22
12600,2772,0.22
12700,2793,0.21992125984251967
12800,2816,0.22
12900,2836,0.21984496124031008
13000,2856,0.2196923076923077
13100,2873,0.21931297709923664
13200,2895,0.21931818181818183
13300,2918,0.2193984962406015
13400,2938,0.21925373134328358
13500,2959,0.21918518518518518
13600,2978,0.2189705882352941
13700,2999,0.2189051094890511
13800,3020,0.21884057971014492
13900,3046,0.219136690647482
14000,3063,0.21878571428571428
14100,3086,0.21886524822695036
14200,3111,0.21908450704225352
14300,3132,0.21902097902097903
14400,3155,0.21909722222222222
14500,3172,0.21875862068965518
14600,3192,0.21863013698630138
14700,3212,0.21850340136054422
14800,3233,0.21844594594594594
14900,3251,0.21818791946308724
15000,3271,0.21806666666666666
15100,3295,0.21821192052980132
15200,3315,0.2180921052631579
15300,3337,0.2181045751633987
