Turn,Completed Tasks,Tasks/Turn
100,43,0.43
200,78,0.39
300,114,0.38
400,125,0.3125
500,125,0.25
600,125,0.20833333333333334
700,125,0.17857142857142858
800,125,0.15625
900,125,0.1388888888888889
1000,125,0.125
1100,125,0.11363636363636363
1200,125,0.10416666666666667
1300,125,0.09615384615384616
1400,125,0.08928571428571429
1500,125,0.08333333333333333
1600,125,0.078125
1700,125,0.07352941176470588
1800,125,0.06944444444444445
1900,125,0.06578947368421052
2000,125,0.0625
2100,125,0.05952380952380952
2200,125,0.056818181818181816
2300,125,0.05434782608695652
2400,125,0.052083333333333336
2500,125,0.05
2600,125,0.04807692307692308
2700,125,0.046296296296296294
2800,125,0.044642857142857144
2900,125,0.04310344827586207
3000,125,0.041666666666666664
3100,125,0.04032258064516129
3200,125,0.0390625
3300,125,0.03787878787878788
3400,125,0.03676470588235294
3500,125,0.03571428571428571
3600,125,0.034722222222222224
3700,125,0.033783783783783786
3800,125,0.03289473684210526
3900,125,0.03205128205128205
4000,125,0.03125
4100,125,0.03048780487804878
4200,125,0.02976190476190476
4300,125,0.029069767441860465
4400,125,0.028409090909090908
4500,125,0.027777777777777776
4600,125,0.02717391304347826
4700,125,0.026595744680851064
4800,125,0.026041666666666668
4900,125,0.025510204081632654
5000,125,0.025
5100,125,0.024509803921568627
5200,125,0.02403846153846154
5300,125,0.02358490566037736
5400,125,0.023148148148148147
5500,125,0.022727272727272728
5600,125,0.022321428571428572
5700,125,0.021929824561403508
5800,125,0.021551724137931036
5900,125,0.0211864406779661
6000,125,0.020833333333333332
6100,125,0.020491803278688523
6200,125,0.020161290322580645
6300,125,0.01984126984126984
6400,125,0.01953125
6500,125,0.019230769230769232
6600,125,0.01893939393939394
6700,125,0.018656716417910446
6800,125,0.01838235294117647
6900,125,0.018115942028985508
7000,125,0.017857142857142856
7100,125,0.017605633802816902
7200,125,0.017361111111111112
7300,125,0.017123287671232876
7400,125,0.016891891891891893
7500,125,0.016666666666666666
7600,125,0.01644736842105263
7700,125,0.016233766233766232
7800,125,0.016025641025641024
7900,125,0.015822784810126583
8000,125,0.015625
8100,125,0.015432098765432098
8200,125,0.01524390243902439
8300,125,0.015060240963855422
8400,125,0.01488095238095238
8500,125,0.014705882352941176
8600,125,0.014534883720930232
8700,125,0.014367816091954023
8800,125,0.014204545454545454
8900,125,0.014044943820224719
9000,125,0.013888888888888888
9100,125,0.013736263736263736
9200,125,0.01358695652173913
9300,125,0.013440860215053764
9400,125,0.013297872340425532
9500,125,0.013157894736842105
9600,125,0.013020833333333334
9700,125,0.01288659793814433
9800,125,0.012755102040816327
9900,125,0.012626262626262626
10000,125,0.0125
10100,125,0.012376237623762377
10200,125,0.012254901960784314
10300,125,0.012135922330097087
10400,125,0.01201923076923077
10500,125,0.011904761904761904
10600,125,0.01179245283018868
10700,125,0.011682242990654205
10800,125,0.011574074074074073
10900,125,0.011467889908256881
11000,125,0.011363636363636364
11100,125,0.01126126126126126
11200,125,0.011160714285714286
11300,125,0.011061946902654867
11400,125,0.010964912280701754
11500,125,0.010869565217391304
11600,125,0.010775862068965518
11700,125,0.010683760683760684
11800,125,0.01059322033898305
11900,125,0.01050420168067227
12000,125,0.010416666666666666
12100,125,0.010330578512396695
12200,125,0.010245901639344262
12300,125,0.01016260162601626
12400,125,0.010080645161290322
12500,125,0.01
12600,125,0.00992063492063492
12700,125,0.00984251968503937
12800,125,0.009765625
12900,125,0.009689922480620155
13000,125,0.009615384615384616
13100,125,0.009541984732824428
13200,125,0.00946969696969697
13300,125,0.009398496240601503
13400,125,0.009328358208955223
13500,125,0.009259259259259259
13600,125,0.009191176470588236
13700,125,0.009124087591240875
13800,125,0.009057971014492754
13900,125,0.008992805755395683
14000,125,0.008928571428571428
14100,125,0.008865248226950355
14200,125,0.008802816901408451
14300,125,0.008741258741258742
14400,125,0.008680555555555556
14500,125,0.008620689655172414
14600,125,0.008561643835616438
14700,125,0.008503401360544218
14800,125,0.008445945945945946
14900,125,0.008389261744966443
15000,125,0.008333333333333333
15100,125,0.008278145695364239
15200,125,0.008223684210526315
15300,125,0.008169934640522876
15400,125,0.008116883116883116
15500,125,0.008064516129032258
15600,125,0.008012820512820512
15700,125,0.007961783439490446
15800,125,0.007911392405063292
15900,125,0.007861635220125786
16000,125,0.0078125
16100,125,0.007763975155279503
16200,125,0.007716049382716049
16300,125,0.007668711656441718
16400,125,0.007621951219512195
16500,125,0.007575757575757576
16600,125,0.007530120481927711
16700,125,0.0074850299401197605
16800,125,0.00744047619047619
16900,125,0.0073964497041420114
17000,125,0.007352941176470588
17100,125,0.007309941520467836
17200,125,0.007267441860465116
17300,125,0.0072254335260115606
17400,125,0.007183908045977011
17500,125,0.007142857142857143
17600,125,0.007102272727272727
17700,125,0.007062146892655367
17800,125,0.007022471910112359
17900,125,0.006983240223463687
18000,125,0.006944444444444444
18100,125,0.006906077348066298
18200,125,0.006868131868131868
18300,125,0.006830601092896175
18400,125,0.006793478260869565
18500,125,0.006756756756756757
18600,125,0.006720430107526882
18700,125,0.0066844919786096255
18800,125,0.006648936170212766
18900,125,0.006613756613756613
19000,125,0.006578947368421052
19100,125,0.006544502617801047
19200,125,0.006510416666666667
19300,125,0.006476683937823834
19400,125,0.006443298969072165
19500,125,0.00641025641025641
19600,125,0.006377551020408163
19700,125,0.006345177664974619
19800,125,0.006313131313131313
19900,125,0.00628140703517588
20000,125,0.00625
20100,125,0.006218905472636816
20200,125,0.006188118811881188
20300,125,0.006157635467980296
20400,125,0.006127450980392157
