Turn,Completed Tasks,Tasks/Turn
100,460,4.6
200,919,4.595
300,1380,4.6
400,1833,4.5825
500,2292,4.584
600,2756,4.593333333333334
700,3200,4.571428571428571
800,3635,4.54375
900,4070,4.522222222222222
1000,4533,4.533
1100,5009,4.553636363636364
1200,5473,4.560833333333333
1300,5920,4.553846153846154
1400,6348,4.534285714285715
1500,6790,4.526666666666666
1600,7240,4.525
1700,7717,4.539411764705882
1800,8149,4.527222222222222
1900,8580,4.515789473684211
2000,9019,4.5095
2100,9499,4.523333333333333
2200,9938,4.5172727272727276
2300,10411,4.526521739130435
2400,10858,4.524166666666667
2500,11297,4.5188
2600,11740,4.515384615384615
2700,12197,4.517407407407408
2800,12620,4.507142857142857
2900,13077,4.509310344827586
3000,13540,4.513333333333334
3100,14020,4.52258064516129
3200,14496,4.53
3300,14969,4.536060606060606
3400,15434,4.539411764705882
3500,15849,4.5282857142857145
3600,16310,4.530555555555556
3700,16767,4.531621621621621
3800,17199,4.526052631578947
3900,17640,4.523076923076923
4000,18100,4.525
4100,18537,4.521219512195122
4200,19013,4.5269047619047615
4300,19456,4.524651162790698
4400,19890,4.5204545454545455
4500,20319,4.515333333333333
4600,20738,4.508260869565217
4700,21189,4.5082978723404254
4800,21637,4.507708333333333
4900,22120,4.514285714285714
5000,22580,4.516
5100,23035,4.516666666666667
5200,23479,4.515192307692308
5300,23969,4.522452830188679
5400,24418,4.521851851851852
5500,24860,4.52
5600,25317,4.520892857142857
5700,25789,4.52438596491228
5800,26238,4.523793103448276
5900,26678,4.521694915254237
6000,27140,4.523333333333333
6100,27578,4.520983606557377
6200,28037,4.522096774193549
6300,28479,4.520476190476191
6400,28935,4.52109375
6500,29389,4.521384615384616
6600,29830,4.5196969696969695
6700,30299,4.522238805970149
6800,30749,4.521911764705882
6900,31200,4.521739130434782
7000,31660,4.522857142857143
7100,32110,4.522535211267606
7200,32578,4.5247222222222225
7300,33060,4.528767123287671
7400,33538,4.532162162162162
7500,33993,4.5324
7600,34436,4.531052631578947
7700,34875,4.529220779220779
7800,35328,4.529230769230769
7900,35810,4.5329113924050635
8000,36310,4.53875
8100,36758,4.538024691358025
8200,37215,4.538414634146341
8300,37630,4.533734939759036
8400,38096,4.535238095238095
8500,38540,4.534117647058824
8600,38988,4.533488372093023
8700,39469,4.536666666666667
8800,39910,4.535227272727273
8900,40407,4.5401123595505615
9000,40835,4.537222222222222
9100,41290,4.537362637362637
9200,41760,4.539130434782609
9300,42214,4.5391397849462365
9400,42680,4.540425531914893
9500,43135,4.5405263157894735
9600,43599,4.5415625
9700,44068,4.543092783505155
9800,44514,4.542244897959184
9900,44990,4.544444444444444
10000,45457,4.5457
10100,45899,4.544455445544554
10200,46350,4.544117647058823
10300,46797,4.543398058252428
10400,47249,4.543173076923077
10500,47699,4.542761904761905
10600,48156,4.543018867924529
10700,48619,4.5438317757009345
10800,49076,4.544074074074074
10900,49513,4.542477064220184
11000,49975,4.543181818181818
11100,50430,4.543243243243243
11200,50898,4.544464285714286
11300,51347,4.543982300884956
11400,51778,4.541929824561404
11500,52268,4.54504347826087
11600,52720,4.544827586206897
11700,53170,4.544444444444444
11800,53609,4.543135593220339
11900,54073,4.543949579831933
12000,54540,4.545
12100,55030,4.547933884297521
12200,55460,4.545901639344263
12300,55896,4.544390243902439
12400,56329,4.542661290322581
12500,56780,4.5424
12600,57236,4.542539682539682
12700,57690,4.54251968503937
12800,58139,4.542109375
12900,58600,4.542635658914729
13000,59087,4.5451538461538465
13100,59570,4.5473282442748095
13200,60015,4.546590909090909
13300,60478,4.547218045112782
13400,60975,4.550373134328358
13500,61399,4.548074074074074
13600,61860,4.548529411764706
13700,62330,4.54963503649635
13800,62811,4.551521739130434
13900,63295,4.5535971223021585
14000,63736,4.5525714285714285
14100,64178,4.5516312056737585
14200,64620,4.550704225352113
14300,65098,4.552307692307692
14400,65557,4.552569444444444
14500,65998,4.551586206896552
14600,66470,4.552739726027397
14700,66936,4.5534693877551025
14800,67380,4.552702702702702
14900,67840,4.553020134228188
15000,68320,4.554666666666667
15100,68759,4.553576158940397
15200,69197,4.552434210526315
15300,69675,4.553921568627451
15400,70114,4.5528571428571425
15500,70560,4.5522580645161295
15600,70990,4.550641025641026
15700,71459,4.551528662420382
15800,71912,4.551392405063291
15900,72377,4.552012578616353
16000,72814,4.550875
16100,73270,4.550931677018633
16200,73737,4.551666666666667
16300,74215,4.553067484662576
16400,74659,4.552378048780488
16500,75079,4.550242424242424
16600,75539,4.550542168674699
16700,75999,4.550838323353293
16800,76469,4.551726190476191
16900,76918,4.551360946745562
17000,77379,4.551705882352941
17100,77837,4.55187134502924
17200,78279,4.551104651162791
17300,78739,4.551387283236994
17400,79155,4.549137931034482
17500,79600,4.548571428571429
17600,80088,4.550454545454546
17700,80560,4.551412429378531
17800,81014,4.5513483146067415
17900,81488,4.5524022346368715
18000,81938,4.552111111111111
18100,82349,4.549668508287293
18200,82780,4.548351648351648
18300,83218,4.547431693989071
18400,83660,4.546739130434783
18500,84110,4.5464864864864865
18600,84560,4.546236559139785
18700,85030,4.547058823529412
18800,85476,4.546595744680851
18900,85950,4.5476190476190474
19000,86398,4.5472631578947365
19100,86858,4.547539267015707
19200,87339,4.54890625
19300,87789,4.548652849740932
19400,88250,4.548969072164948
19500,88700,4.5487179487179485
19600,89178,4.5498979591836735
19700,89656,4.551065989847716
19800,90117,4.551363636363637
19900,90609,4.55321608040201
20000,91060,4.553
20100,91513,4.552885572139304
20200,91960,4.552475247524752
20300,92410,4.552216748768473
20400,92877,4.552794117647059
20500,93329,4.552634146341464
20600,93780,4.552427184466019
20700,94269,4.554057971014493
20800,94718,4.55375
20900,95160,4.55311004784689
21000,95639,4.554238095238095
21100,96134,4.556113744075829
