Turn,Completed Tasks,Tasks/Turn
100,200,2.0
200,342,1.71
300,515,1.7166666666666666
400,699,1.7475
500,889,1.778
600,1084,1.8066666666666666
700,1228,1.7542857142857142
800,1228,1.535
900,1228,1.3644444444444443
1000,1228,1.228
1100,1228,1.1163636363636364
1200,1228,1.0233333333333334
1300,1228,0.9446153846153846
1400,1228,0.8771428571428571
1500,1228,0.8186666666666667
1600,1228,0.7675
1700,1228,0.7223529411764706
1800,1228,0.6822222222222222
1900,1228,0.6463157894736842
2000,1228,0.614
2100,1228,0.5847619047619048
2200,1228,0.5581818181818182
2300,1228,0.5339130434782609
2400,1228,0.5116666666666667
2500,1228,0.4912
2600,1228,0.4723076923076923
2700,1228,0.45481481481481484
2800,1228,0.43857142857142856
2900,1228,0.42344827586206896
3000,1228,0.4093333333333333
3100,1228,0.3961290322580645
3200,1228,0.38375
3300,1228,0.37212121212121213
3400,1228,0.3611764705882353
3500,1228,0.35085714285714287
3600,1228,0.3411111111111111
3700,1228,0.3318918918918919
3800,1228,0.3231578947368421
3900,1228,0.3148717948717949
4000,1228,0.307
4100,1228,0.2995121951219512
4200,1228,0.2923809523809524
4300,1228,0.2855813953488372
4400,1228,0.2790909090909091
4500,1228,0.2728888888888889
4600,1228,0.2669565217391304
4700,1228,0.2612765957446809
4800,1228,0.25583333333333336
4900,1228,0.2506122448979592
5000,1228,0.2456
5100,1228,0.2407843137254902
5200,1228,0.23615384615384616
5300,1228,0.23169811320754716
5400,1228,0.22740740740740742
5500,1228,0.22327272727272726
5600,1228,0.21928571428571428
5700,1228,0.21543859649122807
5800,1228,0.21172413793103448
5900,1228,0.20813559322033898
6000,1228,0.20466666666666666
6100,1228,0.20131147540983607
6200,1228,0.19806451612903225
6300,1228,0.1949206349206349
6400,1228,0.191875
6500,1228,0.18892307692307692
6600,1228,0.18606060606060607
6700,1228,0.18328358208955223
6800,1228,0.18058823529411766
6900,1228,0.17797101449275363
7000,1228,0.17542857142857143
7100,1228,0.17295774647887324
7200,1228,0.17055555555555554
7300,1228,0.16821917808219178
7400,1228,0.16594594594594594
7500,1228,0.16373333333333334
7600,1228,0.16157894736842104
7700,1228,0.15948051948051947
7800,1228,0.15743589743589745
7900,1228,0.15544303797468353
8000,1228,0.1535
8100,1228,0.15160493827160493
8200,1228,0.1497560975609756
8300,1228,0.14795180722891565
8400,1228,0.1461904761904762
8500,1228,0.14447058823529413
8600,1228,0.1427906976744186
8700,1228,0.14114942528735633
8800,1228,0.13954545454545456
8900,1228,0.13797752808988764
9000,1228,0.13644444444444445
9100,1228,0.13494505494505493
9200,1228,0.1334782608695652
9300,1228,0.13204301075268818
9400,1228,0.13063829787234044
9500,1228,0.12926315789473683
9600,1228,0.12791666666666668
9700,1228,0.1265979381443299
9800,1228,0.1253061224489796
9900,1228,0.12404040404040403
10000,1228,0.1228
10100,1228,0.12158415841584158
10200,1228,0.1203921568627451
10300,1228,0.11922330097087379
10400,1228,0.11807692307692308
10500,1228,0.11695238095238095
10600,1228,0.11584905660377358
10700,1228,0.11476635514018692
10800,1228,0.11370370370370371
10900,1228,0.11266055045871559
11000,1228,0.11163636363636363
11100,1228,0.11063063063063062
11200,1228,0.10964285714285714
11300,1228,0.10867256637168142
11400,1228,0.10771929824561403
11500,1228,0.10678260869565218
11600,1228,0.10586206896551724
11700,1228,0.10495726495726496
11800,1228,0.10406779661016949
11900,1228,0.10319327731092437
12000,1228,0.10233333333333333
12100,1228,0.10148760330578513
12200,1228,0.10065573770491804
12300,1228,0.09983739837398374
12400,1228,0.09903225806451613
12500,1228,0.09824
12600,1228,0.09746031746031746
12700,1228,0.09669291338582676
12800,1228,0.0959375
12900,1228,0.0951937984496124
13000,1228,0.09446153846153846
13100,1228,0.09374045801526718
13200,1228,0.09303030303030303
13300,1228,0.09233082706766917
13400,1228,0.09164179104477611
13500,1228,0.09096296296296297
13600,1228,0.09029411764705883
13700,1228,0.08963503649635036
13800,1228,0.08898550724637681
13900,1228,0.08834532374100719
14000,1228,0.08771428571428572
14100,1228,0.08709219858156028
14200,1228,0.08647887323943662
14300,1228,0.08587412587412588
14400,1228,0.08527777777777777
14500,1228,0.0846896551724138
14600,1228,0.08410958904109589
14700,1228,0.08353741496598639
14800,1228,0.08297297297297297
14900,1228,0.08241610738255034
15000,1228,0.08186666666666667
15100,1228,0.08132450331125828
15200,1228,0.08078947368421052
15300,1228,0.08026143790849673
15400,1228,0.07974025974025974
15500,1228,0.07922580645161291
15600,1228,0.07871794871794872
15700,1228,0.07821656050955414
15800,1228,0.07772151898734177
15900,1228,0.07723270440251573
16000,1228,0.07675
16100,1228,0.07627329192546584
16200,1228,0.07580246913580246
16300,1228,0.07533742331288344
16400,1228,0.0748780487804878
16500,1228,0.07442424242424242
16600,1228,0.07397590361445783
16700,1228,0.07353293413173653
16800,1228,0.0730952380952381
16900,1228,0.07266272189349113
17000,1228,0.07223529411764706
17100,1228,0.07181286549707602
17200,1228,0.0713953488372093
17300,1228,0.07098265895953758
17400,1228,0.07057471264367816
17500,1228,0.07017142857142857
17600,1228,0.06977272727272728
17700,1228,0.06937853107344633
17800,1228,0.06898876404494382
17900,1228,0.06860335195530726
18000,1228,0.06822222222222223
18100,1228,0.06784530386740331
18200,1228,0.06747252747252747
18300,1228,0.06710382513661202
18400,1228,0.0667391304347826
18500,1228,0.06637837837837837
18600,1228,0.06602150537634409
18700,1228,0.06566844919786097
18800,1228,0.06531914893617022
18900,1228,0.06497354497354497
19000,1228,0.06463157894736841
19100,1228,0.06429319371727749
